date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:20:05	3415/3415	---M--	200	added ('OK')	image/png	etag:%222605f5e7ac8e2a7f6e2637ff3bc751df%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/scroll-right.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/scroll-right.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:05	2775/2775	---M--	200	added ('OK')	image/png	etag:%220f7abd091c138a3baebd8ea4f68b7c02%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/button-bg.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/button-bg.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:05	42219/42219	---M--	200	added ('OK')	image/png	etag:%227cf67e00133111c8995dda00a70449aa%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/dragon.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/dragon.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:05	1022/1022	---M--	200	added ('OK')	image/png	etag:%22554f6f44268e6c18199f432618795f79%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/arrow.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/arrow.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:06	57436/57436	---M--	200	added ('OK')	image/png	etag:%228dd4e78184da858743983cee8bfd2451%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/bg-popup-1.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/bg-popup-1.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:06	12655/12655	---M--	200	added ('OK')	image/png	etag:%22e9e11b9b18c4f7a0ce4f10561e490537%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/ibc22-logo.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/ibc22-logo.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:06	113103/113103	---M--	200	added ('OK')	image/png	etag:%223d22e179de23ed8a45bac32fccba68dc%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/welcome-btn-bg.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/welcome-btn-bg.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:08	157119/157119	---M--	200	added ('OK')	image/png	etag:%22a588be48a9b880ba7f364598b37a4625%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/bg-popup-oops.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/bg-popup-oops.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:08	168525/168525	---M--	200	added ('OK')	image/png	etag:%22d5be5b1fd09f312116d4c0d9661ede4c%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/oops-dragon.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/oops-dragon.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:08	86713/86713	---M--	200	added ('OK')	image/jpeg	etag:%22ed65b6f501ee83067d6883f0095da60b%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/bg1.jpg	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/bg1.jpg	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:08	30892/30892	---M--	200	added ('OK')	image/png	etag:%226b45c2c2af5a12adfc359b23a9d033c5%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/clouds.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/clouds.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:08	16836/16836	---M--	200	added ('OK')	image/png	etag:%22e20f61570ce5abc4f20684c934149fef%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/bag-of-gold-glare.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/bag-of-gold-glare.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:09	1216/1216	---M--	200	added ('OK')	image/png	etag:%2296a288393325918c9e04ac68b29b944d%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/frame.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/frame.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:09	2716/2716	---M--	200	added ('OK')	image/png	etag:%22970c6d250b94fe854b8ede255ceec5f6%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/eye-glares.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/eye-glares.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:10	10455/10455	---M--	200	added ('OK')	image/png	etag:%223959e988224b82df37ffb7f34651bf59%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/lottery/rm10-bonus-bg.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/lottery/rm10-bonus-bg.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:10	9412/9412	---M--	200	added ('OK')	image/png	etag:%221e64e9ec2afac81741190e680a4102de%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/lottery/x288-free-spin.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/lottery/x288-free-spin.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:10	8065/8065	---M--	200	added ('OK')	image/png	etag:%22f3dab71af8387cd462d685a4ff9772ae%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/lottery/rm28-angpao-bg.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/lottery/rm28-angpao-bg.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:10	5957/5957	---M--	200	added ('OK')	image/png	etag:%223de0d939af521a908228fae979fdc426%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/lottery/try-again-bg.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/lottery/try-again-bg.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
11:20:11	7885/7885	---M--	200	added ('OK')	image/png	etag:%228bdada27ec08272eed8b659cc76e10d6%22	https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/lottery/rm5-bonus-bg.png	C:/Users/User/Pictures/Barang%20BOS%20H/SONICAU/SONICAU78%20-%202/proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/images/newTapTapMe/lottery/rm5-bonus-bg.png	(from https://proactivesky.com/07969-scientists-use-technology-to-resist-effects-of-climate-change-on-cropsIBCMYCJC478/?ad_id=120220372994410762&adset_id=120220370581890762&campaign_id=120220370581770762&ad_name=ad+3&adset_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&campaign_name=IBCMYCJC478_IBC22_MY_ABO_JIACO_aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&source=fb&placement=Facebook_Desktop_Feed&pid=9290510167743921&cpid=aaf9f6fb-f1d6-4e39-8bcf-27bf3e300126&lpid=b2b69862-42e4-4d0b-94fe-7bb3d79c8fca&fbclid=IwY2xjawJcUcZleHRuA2FlbQEwAGFkaWQBqxvK2F2CegEdfRH3xeZqdjYXbQ1-9QOTcHmnC7xmXzvAtk0Bm6zx7Te73U-8tYhCSP4__aem_SVdgFrgWV5Lm0cb4w0nxNw)
